DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(17)30037-4,Auto correct,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300374,Sandy Ong,2020-02-16,2020-06-09,2020-06-30,115 days 00:00:00.000000000,"{'Australia', 'United States'}"
https://doi.org/10.1016/S0262-4079(18)32373-X,Real zombies live!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791832373X,Adrian Barnett,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31845-0,Going clean,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318450,Jon Cartwright,2030-12-12,2030-12-12,2020-04-08,,"{'Gabon', 'United States', 'United Kingdom', 'Mexico'}"
https://doi.org/10.1016/S0262-4079(16)31938-8,What are you worth?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319388,Shannon Fischer,2020-04-13,2020-07-03,2020-07-07,82 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32351-X,The Great Family Brain-Off,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632351X,Caroline Williams,2030-12-12,2030-12-12,2020-07-23,,set()
https://doi.org/10.1016/S0262-4079(16)32036-X,Making things up,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632036X,Helen Thomson,2017-09-15,2019-03-18,2019-04-03,550 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)32340-5,"Heard, but not seen",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323405,Jeff Hecht,2019-12-23,2020-06-01,2020-07-20,162 days 00:00:00.000000000,"{'United Kingdom', 'Spain'}"
https://doi.org/10.1016/S0262-4079(18)32318-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918323182,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32283-7,You are… a believer,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322837,Graham Lawton,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32352-1,Once more unto the beach,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323521,Julia Brown,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32134-0,What if… WE discover room temperature superconductors?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321340,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32037-1,There she blew!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320371,Lesley Evans Ogden,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)32083-8,Reputation is everything,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320838,Emma Young,2018-10-05,2018-10-09,2018-10-12,5 days 00:00:00.000000000,{'Norway'}
https://doi.org/10.1016/S0262-4079(16)31800-0,6. Predict the Future,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318000,Diana Kwon,2020-04-28,2020-07-02,2020-07-23,66 days 00:00:00.000000000,{'Spain'}
https://doi.org/10.1016/S0262-4079(16)31848-6,Earth will freeze if we don't step in,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318486,Mat Zalasiewicz,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31985-6,Spooked?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319856,Laura Spinney,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(18)32317-0,A climate of change,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918323170,Adrian Barnett,2020-05-10,2020-07-04,2020-07-12,56 days 00:00:00.000000000,"{'China', 'United States'}"
https://doi.org/10.1016/S0262-4079(16)32290-4,You are… a copycat,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322904,Julia Brown,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32141-8,The man with: The future inside him,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321418,Stanisław Lem,2030-12-12,2030-12-12,2030-12-12,,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)32343-0,"Blowing, blowing, gone",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323430,Joshua Howgego,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(16)32286-2,You are… a menagerie,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322862,Daniel Cossins,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32234-5,Seeing reason,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322345,Dan Jones,2019-01-12,2020-06-25,2020-07-15,531 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32339-9,Animal magnetism,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323399,Henry Nicholls,2018-07-26,2018-11-19,2020-07-13,117 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)32137-6,What if… We have to rescue the climate?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321376,Catherine Brahic,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32189-3,Itch: When pain feels good,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321893,Stephani Sutherland,2017-08-18,2018-03-26,2018-04-10,221 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30225-7,Hidden depths,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302257,Anil Ananthaswamy,2030-12-12,2030-12-12,2020-05-15,,"{'Germany', 'unknown'}"
https://doi.org/10.1016/S0262-4079(19)30082-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791930082X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30035-0,Upwardly mobile,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300350,Joshua Howgego,2019-06-19,2020-06-09,2020-06-09,357 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32190-X,A different way of thinking,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632190X,Nello Cristianini,2030-12-12,2030-12-12,2020-07-22,,"{'United Kingdom', 'Singapore'}"
https://doi.org/10.1016/S0262-4079(16)31939-X,Life's subatomic secret,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631939X,Marcus Chown,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31702-X,Forgotten Utopia,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631702X,Andrew Robinson,2019-04-12,2019-04-12,2019-05-13,1 days 00:00:00.000000000,{'Argentina'}
https://doi.org/10.1016/S0262-4079(16)32187-X,A bit eccentric,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632187X,Lisa Grossman,2012-11-30,2013-07-11,2013-09-04,224 days 00:00:00.000000000,{'Japan'}
https://doi.org/10.1016/S0262-4079(19)30028-4,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919300284,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32342-9,written in the stars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323429,Ray Norris,2030-12-12,2030-12-12,2019-03-01,,set()
https://doi.org/10.1016/S0262-4079(16)32140-6,What if… There's a nuclear war?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321406,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32188-1,Pain: Hitting where it hurts,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321881,Jessica Hamzelou,2010-05-17,2010-12-15,2010-12-22,213 days 00:00:00.000000000,{'Canada'}
https://doi.org/10.1016/S0262-4079(16)32136-4,What if… We don't discover alien life?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321364,Bob Holmes,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32039-5,I illuminate the insides of stars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320395,Nadia Drake,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31891-7,Dead on your feet?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318917,Emma Young,2017-08-09,2017-09-25,2017-11-03,48 days 00:00:00.000000000,"{'United States', 'United Kingdom', 'Denmark', 'Netherlands'}"
https://doi.org/10.1016/S0262-4079(16)32285-0,You are… a mind reader,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322850,Gilead Amit,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31802-4,Back from the brink,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318024,Ricard Solé,2020-04-14,2020-04-27,2020-05-02,14 days 00:00:00.000000000,{'Netherlands'}
https://doi.org/10.1016/S0262-4079(17)30131-8,Out of breath,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917301318,Colin Barras,2019-09-25,2020-06-18,2020-07-23,268 days 00:00:00.000000000,"{'Canada', 'Nepal'}"
https://doi.org/10.1016/S0262-4079(16)31894-2,Tracking the ocean's avengers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318942,Joshua Howgego,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32131-5,What if… we put a colony on Mars?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321315,Lisa Grossman,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31991-1,The universe is on the brink of catastrophe,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319911,Anil Ananthaswamy,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31990-X,It’s all at the same temperature,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631990X,Stuart Clark,2019-12-02,2020-03-22,2020-03-28,112 days 00:00:00.000000000,"{'Canada', 'United States', 'Nepal'}"
https://doi.org/10.1016/S0262-4079(19)30025-9,Books of 2019: Get even smarter this year,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919300259,Liz Else and Simon Ings,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32288-6,You are… an athlete,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322886,Catherine de Lange,2030-12-12,2015-11-22,2015-12-29,,{'Qatar'}
https://doi.org/10.1016/S0262-4079(16)32236-9,Generation clean,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322369,Jon White,2020-02-29,2020-07-09,2020-07-15,132 days 00:00:00.000000000,"{'China', 'Malaysia'}"
https://doi.org/10.1016/S0262-4079(16)32345-4,Regrets? I've had a few…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323454,Richard Webb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32126-1,What if… We create human-level artificial intelligence?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321261,Toby Walsh,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)32273-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918322735,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32130-3,What if… We engineer new life forms?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321303,Bob Holmes,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31986-8,Matter and energy are in balance,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319868,Gilead Amit,2020-06-24,2020-07-03,2020-07-20,10 days 00:00:00.000000000,"{'Canada', 'Chile'}"
https://doi.org/10.1016/S0262-4079(16)32291-6,Zone of secrets,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322916,Fred Pearce,2030-12-12,2030-12-12,2030-12-12,,{'Nepal'}
https://doi.org/10.1016/S0262-4079(16)32084-X,Hidden symbols,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632084X,Alison George,2019-09-22,2020-01-28,2020-02-14,129 days 00:00:00.000000000,"{'Brazil', 'Japan'}"
https://doi.org/10.1016/S0262-4079(16)32125-X,Welcome… to the future,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632125X,Sumit Paul-Choudhury,2030-12-12,2030-12-12,2019-10-30,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32235-7,Here's to your health,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322357,Helen Thomson,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32085-1,Danger and drama on mountains of lava,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320851,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32287-4,You are… a fantasist,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322874,Tiffany O'Callaghan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32344-2,How to win at christmas,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323442,Paul Raeburn and Kevin Zollman,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32138-8,What if… civilisation collapses?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321388,Debora MacKenzie,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)32135-3,Timely lessons,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918321353,Mick O'Hare,2030-12-12,2030-12-12,2020-05-07,,"{'Canada', 'Saudi Arabia'}"
https://doi.org/10.1016/S0262-4079(16)31192-7,The big freeze,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311927,Helen Thomson,2020-03-11,2020-07-23,2020-07-23,135 days 00:00:00.000000000,"{'Chile', 'Egypt', 'India', 'South Africa', 'Japan', 'Australia', 'United States', 'France', 'Germany'}"
https://doi.org/10.1016/S0262-4079(16)31095-8,Making you a murderer: How bad science can put you behind bars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310958,Linda Geddes,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)32220-6,Strange stories,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918322206,Rowan Hooper and Jacob Aron,2020-03-08,2020-06-20,2020-07-09,105 days 00:00:00.000000000,{'Australia'}
https://doi.org/10.1016/S0262-4079(18)31668-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918316683,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31330-6,Movers and shakers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916313306,Kate Ravilious,2019-04-29,2019-11-23,2020-02-03,209 days 00:00:00.000000000,"{'United States', 'unknown'}"
https://doi.org/10.1016/S0262-4079(16)31377-X,We're like Galileo with his new telescope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631377X,Jeff Hecht,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31285-4,Quantum of solitude,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312854,Jon Cartwright,2030-12-12,2030-12-12,2016-04-19,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31148-4,Fixed by light,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311484,Teal Burrell,2019-11-24,2020-06-16,2020-06-16,206 days 00:00:00.000000000,"{'Viet Nam', 'Italy'}"
https://doi.org/10.1016/S0262-4079(16)31798-5,4. Keep track of the body in space,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317985,Anil Ananthaswamy,2008-04-18,2008-07-30,2008-08-22,104 days 00:00:00.000000000,{'Sao Tome and Principe'}
https://doi.org/10.1016/S0262-4079(16)31746-8,Six best ideas for cracking the mysteries of physics,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317468,Stuart Clark and Richard Webb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31418-X,A blueberry a day…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631418X,Caroline Williams,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)32092-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791832092X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31609-8,What is the meaning of life?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316098,Graham Lawton,2019-12-05,2020-06-15,2020-07-23,194 days 00:00:00.000000000,"{'China', 'Spain'}"
